name	Biocide	Metal	Heat	Virulence	Acid
LN854558					
CP026570					
NC_002759					
LN554850					
CP009582					
CP016737					
JN983049	qacEdelta1				
KT897275					
CP026174		merD,merE,merP,merR,merT			
NC_004526					
CP035025					
CP038232					
CP034117					
CP027395					
CP039906		merB,merD,merR			
CP022443					
CP022486					
NC_011650					
CP020518					
GQ149342					
KR091915					
AP018692				ehxA,espP,etpD,katP,toxB	
CP009167					
MN612109					
KJ146688		merC			
CP028599				ehxA,espP,etpD,katP,toxB	
KJ776577					
NC_022368					
CP017067					
CP037491					
CP011544					
CP042181		merB,merR,mrdH,mreA			
NC_013782					
CP020374					
CP044837					
CP029677		cadD			
CP045219					
CP001626					
CP029124					
CP031375					
CP039313		arsA,arsD,arsR			
NC_018965		arsB,arsC,arsR,mco			
CP000636					
FN822746				lngA	
CP045405					
CP015782					
CP001448					
CP033827					
MG825372				iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,tsh	
NC_022993					
CP011067					
KX712120					
KX458222	qacEdelta1	merR			
CP023469					
CP000839					
KU644677					
NC_012551					
NC_019162					
NC_015693					
NC_018986					
HQ259051					
MH734334					
CP017724					
AP018232					
EU266532					
LT985217					
KX258624					
KX503323					
CP028804	qacEdelta1	arsA,arsD,arsR,merA,merB,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP002197					
CP037902					
CP009698					
CP042402					
CP025853					
KU288634					
JQ001791					
LT985308					
CP023279					
CP012570					
CP010202					
CP019987					
CP043055					
CP044655					
CP040850		tcrB			
CP043945					
KX426230					
NC_012496					
CP044259		merC,merP,merR,merT			
AY123046					
CP028663					
NC_012186					
MF477836					
CP024121					
AM286416					
KT879914					
CP032269					
AP005226					
CP006612					
CP001980					
AB370334					
NC_015473					
NC_012166					
NC_014548					
KX833210					
NC_011841					
CP025398					
CP021185					
NC_010884					
MF590088					
CP027448				hlyA-alpha	
CP020775					
NC_022367					
AP018169					
CP014876					
CP001105					
NC_019103					
CP028539					
CP003227					
NC_019372					
AM747723					
CP025882					
HE616681		arsC			
CP021194					
CP029247					
CP044641					
AE000794					
AB125342	qacC				
CP013842					
MF774184					
AJ344068		merB,merR,mrdH,mreA			
CP031211					
NC_012105					
CP011978					
AP018934					
CP041007					
JF813187					
AF112856					
NC_007187					
HE970765					
NC_001456					
CP045828				ehxA,tsh	
CP020972					
CP012933					
NC_013500					
KY515225					
KY202458					
KP178915					
CP029679		cadD		sed,sej,ser	
KY471315					
MK256964					
MH090917					
CP041248		arsA,arsD,arsR,merA,merD,merE,merR,merT			
CP002306					
CP020113	qacE	merC,merP,merR,merT			
CP002784					
CP010207					
CP009619					
CP013617					
CP030793					
NC_017645	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
MH067977					
AP014810					
NC_017767					
CP010354					
CP030482					
NC_019046					
CP020852					
DQ186900					
LN735562					
CP004072					
CP045395					
CP029333					
CP026141					
CP010351	qacEdelta1	merA,merB,merD,merE,merR,merT			
NC_015168					
CP014597					
NZ_CM001063					
NC_003042				cpb2	
CP024207					
CP016871					
CP015968					
CP025940					
CP001551					
CP024369					
GQ900436					
CP021701					
CP029767					
AP018705					
EU365622					
AP018286					
CP032934					
CP036571					
CP026476					
CP014922					
NC_010683					
CP018832					
CP032870					
CP001909					
CP030457		cadD			
CP042415					
CP025751					
CP017880					
CP021665					
CP027152	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP034823					
KJ440076	qacEdelta1				
CP010408					
CP010761					
NC_019339					
CP042592					
CP003224		merC,merP,merR,merT			
NC_004747					
CP010097					
KF955987					
CP031259	qacEdelta1				
NC_008712					
MG516907	qacEdelta1,qacG2				
AP018500					
CP045401					
CP036558					
CP025898					
CP010663					
MF996509					
CP039302					
NC_016974	qacEdelta1				
CP016942					
CP015989					
JQ611727					
CP036743					
CP028283					
CP008828					
CP015011					
CP001705					
CP029874					
CP032655					
AF121418					
CP031723		pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP011140					
CP012644					
EU555173					
CP011432					
JQ319770					
CP033093					
CP043333					
CP023924					
CP036183					
AY178757					
NC_010500	qacEdelta1				
CP027130	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
CP022456					
CP034326	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_012216					
MK181564					
CP000265					
NC_015386					
CP025468		merC,merP,merR,merT			
CP017435				ehxA,espP,etpD,katP,toxB	
AY603979					
CP003453					
NC_004835					
NC_019325					
LR134279					
NC_017433					
CP019690					
NC_019242					
CP040729					
CP016920					
KJ484628	qacEdelta1	merC,merP,merR,merT		iroB,iroC,iroD,iroE,iroN,iss	
KX853854					
FQ958212					
NC_011779					
AP018785				senB	
NC_019129					
NC_018582					
NC_020271				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF	
CP014776		terB,terC,terD,terE			
NC_021623					
CP030784					
AY225511					
AB549721					
CP012556		terB,terC,terD			
CP026809				capU,ipaD,ipaH9.8,senB,virF	
CP042647					
NC_013346					
CP036929					
CP009231	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
KC170283					
CP002266					
CP034872					
NC_012579					
KC255224					
CP001272					
CP034866					
CP018179					
NC_019073					
CP026682					
CP039273					
NC_012195					
CP013777					
NC_025134	qacEdelta1	merR,merT			
KU140623					
CP033531	qacE				
CP027451				ehxA,epeA,espP,iha,saa,sab,subA,subB	
AB714582					
GQ900397		cadD			
CP031921					
NC_005021					
CP041256					
LT882698	qacEdelta1	merA,merC,merD,merE,merF,merP,merR,merT			
CP026380					
KC734562					
CP000963					
CP042522	qacEdelta1,qacG2				
CP021007					
CP037073					
CP025233					
CP009062					
NC_009470					
CP021931					
KY000042					
NC_017414					
CP024486					
CP002855					
CP025841				capU,sta1	
AB588177					
NC_010426					
AP005645					
CP023039					
MH362811					
CP019073					
CP037098					
CP009327					
NC_012262					
CP040675					
CP035203		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
MG252894		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP042273					
CP018625		merC,merP,merR,merT			
KJ721789		ncrA,ncrB,ncrC,ncrY			
AP017978					
FN543505					
AP018748	qacEdelta1	merA,merD,merE,merR,merT,terB,terC,terD,terE			
CP023833					
CP032644					
CP010513					
JX988621	qacE				
MH234505					
DQ381420				iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,tsh	
CP031534					
CP002358					
CP011843					
AB081463					
CP039330					
CP017411					
CP003455					
CP011521					
CP030325		cadD			
CP037748					
CP027769					
CP024589					
CP024668				eatA	
KM659094					
CP040253					
NC_009141	qacEdelta1	merC,merP,merR,merT			
CP022923		arsA,arsD,arsR,merC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_011416					
CP027299					
NC_012513					
CP010730					
CP032697					
CP003722					
NC_008612					
CP032111					
CP029674	qacA,qacR				
NC_017572					
CP028845					
CP023649					
KJ541071	qacEdelta1	merC,merP,merR,merT			
CP017219					
CP011943					
CP031419					
NC_011878					
CP022533	qacEdelta1,qacG2	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
CP023021					
JN247852					
CP016609					
CP026759					
KJ440075	qacEdelta1				
CP036925					
NC_006826					
CP035473					
MK388402					
CP044784					
CP041096					
CP032705					
CP029775					
CP005391					
HG796257					
CP038280	qacEdelta1				
CU928144					
NC_017507					
NC_020963					
CP031270					
CP019749					
KC960485	qacEdelta1				
CP034364					
CP014146					
NC_024968					
CP044644					
NC_009957					
CP002948					
CP012448					
CP010825					
NC_013775					
CP030358					
CP025944					
CP016004					
KX785323					
HM231165					
NC_011872					
CP014369					
CU928148				senB	
CP041078					
CP014121		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP005943					
CP001833					
CP010651					
CP033539					
AB646744					
NC_010514					
CP026572					
CP021926					
NC_021656		merC			
CP026411					
NC_019178					
CP028885					
CP019026	qacEdelta1				
CP035028					
CP006788					
GQ900401		cadD			
KP313759					
CP012138				capU,ipaH9.8,sepA,virF	
MH287044					
CP042065					
CP002166					
NC_016855					
CP031813					
CP005193					
KT988019	qacEdelta1				
CP015198					
CP013123					
CP042575					
BN000925		klaB,klaC			
CP000093		merA,merD,merE,merP,merR,merT			
CP001773					
CP032226					
CP036329	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
CP009867					
KY362373		copA,copB,copC,copR			
CP014800					
CP011659					
CP041580				cvaC,iroB,iroC,iroD,iroE,iroN,iss,mchF	
CP025235					
MG515249					
NC_017720					
CP042492					
CP006372					
NC_019430					
MH094148					
CP003707					
NC_013122	qacEdelta1				
CP013436					
CP044072		copA,copB,copC			
NC_011798					
CP009213					
CP020445					
NC_002115					
NC_019157					
CP014745					
CP002756					
NC_016792					
HF565446					
CP018748					
HQ023863	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP037942				ehxA,espP,toxB	
KT725789	qacEdelta1				
CP023263					
NC_008741					
CP003445					
CP007180					
NC_019240					
KX894453					
NC_019772					
LC081338					
KJ868089					
NC_021212					
JX430448		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP020747					
CP032993	qacE,qacL	terD,terW,terZ			
AP018836					
NC_004652					
CP029061					
CP020765					
CP036567					
NC_010983					
CP010719					
CP010069					
MH844525					
NC_001376					
CP012509					
CP020990					
KC167328					
CU468131					
CP044045					
CP016623					
NC_003374					
AM180356					
CP011293					
CP025514					
NC_019118	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP001464					
NC_014332					
CP016741					
LT985305	qacEdelta1	merC,merP,merR,merT			
CP011569					
CP013192				lngA	
CP040921					
CP022299					
CP010312					
CP020359	qacEdelta1				
LR134464					
CP001257					
NC_010918					
CP031369	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE	hsp20	iucA,iutA,rmpA,rmpC,rmpD	
CP044816					
CP009406					
MG825371					
CP034708					
CP013284					
AP018217					
CP000801					
CP037061					
NC_018991					
CP041083	qacEdelta1	merC,merP,merR,merT			
CP023882					
CP019604					
CP004125					
CP022934					
AP002527					
AE002162					
CP042634					
CP001012					
CP013570					
CP023795					
CP041161					
CP028560		merA,merD,merE,merR,merT			
CP032191					
CP027424					
NC_020380					
CP028164					
CP037460					
CP026370		ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS			
CP028191					
AY271829					
CP041112	qacL				
CP002751					
NC_019958					
CP017805					
CP011592					
CP017691					
CP032095					
MK360916					
CP029221		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
CP017413					
KF874498		merC			
CP021743					
CP029771				senB	
CP030449		cadD			
KJ484641					
NC_008275					
NC_020278					
CP037260					
CP026694					
CP044829					
KJ484626	qacEdelta1	merC,merP,merR,merT		cvaC,iroB,iroC,iroD,iroE,iroN,iss,mchF	
CP021937	qacEdelta1				
NC_019329					
NC_008271					
NC_007106					
CP009862		merD,merE,merP,merR,merT			
CP017681		cadD			
CP004059					
KJ842484					
MF503689					
JN566044	qacEdelta1				
CP035050					
AP018806					
CP041355					
CP003705					
CP001093					
CP037936					
CP002181		arsB,arsH			
CP032539					
CP002523					
CP013300					
CP038454	qacEdelta1	terD,terW,terZ			
CP006261					
AP017625					
CP030543		cadD		sed,sej,ser	
NC_011256					
CP024615					
CP025540					
NC_023141					
CP028086					
CP026695					
CP037468					
CP002574					
CP044646					
CP037935					
CP028466					
AP011143					
CP023035					
KY405001					
CP010218					
AY360321					
CP020572					
NC_003425					
CP024686					
CP024852	qacEdelta1				
MH049741					
KP698941					
NC_012487				ehxA,espP,katP,toxB	
CP032636					
CP013030					
CP016084					
KF874497		merC			
CP022826					
CP009012					
AF447808					
CP019324					
NC_020240					
CP028315					
CP041737					
CP032873					
CP008942					
HG916853					
CP006588					
CP001163				ehxA,espP,etpD,katP,toxB	
CP033751					
CP025548					
CP023451					
CP015943					
CP045357					
NC_010481					
CP024378					
CP017282					
CP018696		terB,terC,terD,terE			
CP018448	qacL	merA,merD,merE,merR,merT			
CP032611					
NC_019321					
CP003145					
NC_006821					
CP012564					
CP022660				iucA,iutA,mchF	
CP043017					
KT389472					
CP030619		cadD			
KF743817		merA,merD,merE,merP,merR,merT			
NC_006970					
CP003276					
CP010711					
CP026065		arsB,arsC,arsR,mco			
CP001264					
CP000900					
NC_008274					
NC_007972		cnrA,cnrC,cnrT,cnrY,merA,merD,merE,merP,merR,merT			
CP029998					
CP042263					
KX785327					
CP014853					
CP030420	qacC				
CP037743		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
CP024399					
CP003223					
NC_009930					
CP027794					
CP030454		cadD			
CP012188					
CP025899					
CP003753					
CP024375					
CP036248					
CP041881					
CP025510					
CP034478					
NC_019354					
CP041679					
CP034871					
CP023420					
CP014531					
CP024281	qacEdelta1	merC,merP,merR,merT			
CP022176	qacEdelta1				
NC_005910					
CP001416					
NC_002523					
NC_012129					
CP003180					
AP019564					
CP021025					
CP018745					
CP036260					
HG796795					
NC_011855					
CP040361					
CP044358					
CP031102		pcoS,terD,terW,terZ			
CP028139			hdeD-GI,trxLHR,yfdX2		
KJ009324					
HG977523					
CP001289					
CP015248					
EU418926					
NC_012510					
NC_010870	qacEdelta1	pcoS,terD,terW,terZ			
CP023953	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_017286					
CP034227					
CP033088					
GQ900377		cadD		sed,sej,ser	
AY350745					
NC_007594					
NC_014023					
CP000659					
HQ170520					
CP020328					
NC_022551					
NC_007166	qacC				
CP021721					
CP014918					
CP010107					
CP016301					
CP001911					
CP017615					
CP040044					
CP043206					
CP037433					
NC_010908					
CP042995					
CP006697					
CP002238					
NC_011777					
CP003291				aap,aar,aatA,aggA,aggB,aggC,aggD,aggR,sepA	
NC_017411					
CP029837					
CP020944					
FJ223605		arsA,arsD,arsR			
CP000796					
CP029244	qacEdelta1				
CP010880					
CP021493					
CP019308					
FN429766					
MK275621					
CP035133					
CP036778					
CP037281					
CP040845					
LT174529				ltcA,sta1	
DQ149245					
MK455767					
CP016500					
CP042542	qacEdelta1,qacG2				
CP026196	qacEdelta1	merA,merD,merE,merR,merT,terD,terW,terZ			
CP045839	qacEdelta1				
CP014052					
CP020056	qacEdelta1				
NC_013296		cadD			
AP019848					
CP009711					
KT754165					
CP025239					
MF150120					
CP022318					
CP018340					
NC_016821					
CP042421					
CP005951					
EU090225					
CP028580					
CP027415					
MH399264	qacEdelta1	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
AE001582					
CP023400					
CP040807					
NC_017185					
NC_019171					
CP031905					
CP014276					
MN232209					
CP034557					
MK248692	qacEdelta1				
KC920663					
NC_006907					
CP001476					
CP019842					
NC_011788					
CP009317					
CP010108					
NC_013509					
CP040888		terD,terW,terZ			
CP001777					
AP006585					
CP004136					
CP013751					
NC_021907					
CP034398					
AY312235					
CP015439					
CP012163					
MK477613	qacE	terD,terW,terZ			
NC_016036					
CP017620					
KF220657					
AP018751					
KX443400					
GQ900427		arsB,arsC,arsR,mco			
MG299147	qacEdelta1				
MG516910	qacEdelta1,qacG2				
CP007582					
NC_023917				becA,becB	
KU932025	qacEdelta1	merC,merP,merR,merT		iroB,iroC,iroD,iroE,iroN,iss	
CP011639	qacEdelta1				
CP036950					
CP034575					
CP027326				ehxA,espP,katP	
MK134858		cadC			
MH328006					
AY028316					
LS992186					
CP045062					
JX469831	qacEdelta1	merA,merD,merE,merP,merR,merT			
CP009263					
CP024480				ehxA,etpD,katP	
CP042386					
EU938349					
NC_018981					
CP030657	qacB,qacR	cadD			
NC_021209					
CP019920					
CP026427					
NC_017288					
LT985190					
NC_019389					
MH634991					
AP012161					
NC_002013					
CP028837					
NC_019224					
MN101858					
CP042636					
CP022410					
CP015590					
CP023533				aap,aar,aatA,aggA,aggC,aggD,aggR,sepA	
CP035295					
CP024544					
MK033499	qacE				
NC_019011					
CP036917					
KU932024					
CP011589					
LN809998		merA,merD,merE,merP,merR,merT			
CP030460					
CP020865					
NC_019280					
CP023374					
CP043935					
CP012936					
CP005931				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF,tsh	
NC_010261					
CP003161					
NC_014235					
NC_009838	qacEdelta1	pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
CP001835					
NC_012628					
CP014286					
CP002485					
CP011983					
MG736312					
CP038858		pcoA,pcoB,pcoC,pcoD,silA,silB,silC,silE,silF,silP,silR,silS			
CP034862					
NC_015509					
NC_015952					
MF774182					
CP014706					
NC_021240					
JQ418529					
NC_025148					
LC492469	qacEdelta1				
CP039601					
NC_019072					
CP003120					
CP022518					
CP042576					
GQ900452		cadC,merA,merB,merT			
KY000047					
NC_006128					
MK933273		cadD			
AM039951					
NC_019008		cadD		sed,sej,ser	
CP015092					
CP011433					
CP045289					
CP001979					
AP018362	qacEdelta1				
CP007052					
HG796494					
KT186230					
CP032450					
CP001926				ehxA,espP,etpD,katP,toxB	
NC_024979					
