name	pMLST_scheme	Sequence_type	Nearest_ST
AP018838	incf	F-:A-:B-	
CP003133	incf	F-:A-:B-	
CP024265	incf	F-:A-:B-	
CP017874	incf	F-:A-:B-	
CP033038	incf	F-:A-:B-	
NC_025145	incf	F-:A-:B-	
CP020611	incf	F-:A-:B-	
AP018408	incf	F-:A-:B-	
LT985262	incf	F-:A-:B-	
CP037255	incf	F-:A-:B-	
NC_019307	incf	F-:A-:B-	
NC_012810	incf	F-:A-:B-	
CP033816	incf	F-:A-:B-	
CP001528	incf	F-:A-:B-	
NC_003270	incf	F-:A-:B-	
NC_023323	incf	F-:A-:B-	
CP040756	incf	F-:A-:B-	
CP016698	incf	F-:A-:B-	
NC_020980	incf	F-:A-:B-	
CP041089	incf	F-:A-:B-	
FM865437	incf	F-:A-:B-	
CP031085	incf	F-:A-:B-	
NC_019390	incf	K8:A-:B-	
CP018969	incf	F1:A2:B20	
MF554639	incf	F-:A-:B-	
CP035197	incf	F-:A-:B-	
CP017651	incf	F-:A-:B-	
MF190368	incf	F-:A-:B-	
JX566768	incf	F-:A-:B-	
MF627444	incf	F-:A-:B-	
CP017619	incf	F-:A-:B-	
CP006036	incf	F-:A-:B-	
CP019028	incf	F36:A1:B20	
JF785550	incf	F-:A-:B-	
CP044073	incf	F-:A-:B-	
CP041589	incf	F-:A-:B-	
CP012651	incf	F-:A-:B-	
CP021036	incf	F-:A-:B-	
CP042951	incf	F-:A-:B-	
CP033733	incf	F-:A-:B-	
KX957971	incf	F-:A-:B-	
CP032534	incf	F-:A-:B-	
CP029475	incf	F-:A-:B-	
LN999988	incf	F-:A-:B-	
CP028312	incf	F-:A-:B-	
CP036157	incf	F-:A-:B-	
NC_019694	incf	F-:A-:B-	
AP019707	incf	F-:A-:B11	
CP027257	incf	F-:A-:B-	
MG954379	incf	F-:A-:B-	
NC_019315	incf	F-:A-:B-	
AP018563	incf	F-:A-:B-	
EU365621	incf	F-:A-:B-	
CP029948	incf	F-:A8:B-	
CP014443	incf	F-:A-:B-	
KM583812	incf	F-:A-:B-	
KJ767738	incf	F-:A-:B-	
CP023940	incf	F-:A-:B-	
CP013295	incf	F-:A-:B-	
CP034899	incf	F-:A-:B-	
CP027515	incf	F-:A-:B-	
CP024648	incf	F-:A-:B-	
NC_010309	incf	F-:A-:B-	
AE006471	incf	S1:A-:B17	
CP025897	incf	F-:A-:B-	
KY120366	incf	F-:A-:B-	
CP019589	incf	F-:A-:B-	
CP013808	incf	F-:A-:B-	
CP040810	incf	F-:A-:B-	
CP024857	incf	F-:A-:B-	
CP018706	incf	F-:A-:B-	
CP031033	incf	F-:A-:B-	
MG825384	incf	F-:A-:B-	
AP019726	incf	F-:A-:B-	
KF986324	incf	F-:A-:B-	
LS992194	incf	F35:A-:B-	
CP033692	incf	F-:A-:B-	
CP022252	incf	F-:A-:B-	
DQ438984	incf	F-:A-:B-	
CP033712	incf	Y1:A-:B-	
JF927996	incf	F2:A-:B-	
CP044029	incf	Y3:A-:B70	
LT960789	incf	F-:A-:B-	
CP023283	incf	F-:A-:B-	
MG197496	incf	F33:A-:B-	
CP030678	incf	F-:A-:B-	
CP015781	incf	F-:A-:B-	
CP018441	incf	K1:A-:B-	
CP019161	incf	F-:A-:B-	
CP006816	incf	F-:A-:B-	
CP043519	incf	F-:A-:B-	
CP013333	incf	F-:A-:B-	
CP014413	incf	F-:A-:B-	
MN334219	incf	F-:A-:B-	
NC_014755	incf	F-:A-:B-	
MF974398	incf	F-:A-:B-	
CP035053	incf	F-:A-:B-	
CP006746	incf	Y3:A-:B-	
NC_020955	incf	F-:A-:B-	
CP019733	incf	F-:A-:B-	
NC_018957	incf	F-:A-:B-	
NC_021979	incf	F-:A-:B-	
NC_013784	incf	F-:A-:B-	
HG796330	incf	F-:A-:B-	
CP022264	incf	F-:A-:B-	
NC_025044	incf	F-:A-:B-	
CP024286	incf	F-:A-:B-	
CP034485	incf	F-:A-:B-	
CP035478	incf	F1:A2:B20	
CP030383	incf	F-:A-:B-	
CP022417	incf	F-:A-:B-	
CP024804	incf	F-:A-:B-	
CP012904	incf	F-:A-:B-	
CP027443	incf	F-:A-:B-	
CP012895	incf	F-:A-:B-	
CP015744	incf	F-:A-:B-	
CP038105	incf	F-:A-:B-	
EU429323	incf	F-:A-:B-	
CP010372	incf	F36:A4:B1	
CP003644	incf	F-:A-:B-	
CP002405	incf	F-:A-:B-	
CP041394	incf	F-:A-:B-	
CP014816	incf	F-:A-:B-	
CP012265	incf	F-:A-:B-	
CP010203	incf	F-:A-:B-	
CP024236	incf	F-:A8:B-	
AY787146	incf	F-:A-:B-	
CP032275	incf	F-:A-:B-	
NC_005250	incf	F-:A-:B-	
NC_013322	incf	F-:A-:B-	
CP011048	incf	F-:A-:B-	
CP020864	incf	F-:A-:B-	
KX094567	incf	F-:A-:B-	
CP041936	incf	F-:A-:B-	
NC_023291	incf	F-:A-:B-	
CP031187	incf	F-:A-:B-	
CP036927	incf	F-:A-:B-	
GQ900385	incf	F-:A-:B-	
NC_019424	incf	F2:A-:B-	
CP023526	incf	F-:A-:B-	
CP024829	incf	F-:A-:B-	
JN119830	incf	F-:A-:B-	
CP045155	incf	F-:A-:B-	
NC_013387	incf	F-:A-:B-	
NC_019984	incf	F-:A-:B-	
CP033618	incf	F-:A-:B-	
LS992169	incf	F1:A2:B20	
CP043832	incf	F-:A-:B-	
CP003655	incf	F-:A-:B-	
NC_008762	incf	F-:A-:B-	
CP031284	incf	F-:A-:B-	
CP019311	incf	F-:A-:B-	
CP035198	incf	F-:A-:B-	
CP034820	incf	F-:A-:B-	
CP023717	incf	F-:A-:B-	
LT985301	incf	F-:A-:B-	
CP042513	incf	K2:A-:B-	
MK181563	incf	F-:A-:B-	
CP026333	incf	F-:A-:B-	
LR134436	incf	F-:A-:B-	
CP024505	incf	F-:A-:B-	
CP028996	incf	F-:A-:B-	
AP018219	incf	F-:A-:B-	
NC_023055	incf	F-:A-:B-	
CP032193	incf	F-:A-:B-	
CP005947	incf	F-:A-:B-	
AP018409	incf	F-:A-:B-	
NC_010860	incf	F-:A-:B-	
CP011610	incf	F-:A-:B70	
CP007070	incf	F-:A-:B-	
MG014720	incf	F2:A-:B-	
CP001565	incf	F-:A-:B-	
MF144193	incf	F-:A-:B-	
CP000894	incf	F-:A-:B-	
KX034083	incf	F-:A-:B-	
MN232202	incf	F-:A-:B-	
CP029324	incf	F-:A-:B-	
CP010104	incf	F-:A-:B-	
CP012064	incf	F-:A-:B-	
KP017243	incf	F-:A-:B-	
GQ900391	incf	F-:A-:B-	
LT985228	incf	F-:A-:B-	
CP013622	incf	F-:A-:B-	
NC_013378	incf	F-:A-:B-	
MF042357	incf	Y4:A-:B36	
AB007909	incf	F-:A-:B-	
AP011174	incf	F-:A-:B-	
KY595970	incf	F-:A-:B-	
CP025204	incf	F-:A-:B-	
L05392	incf	F-:A-:B-	
MG516911	incf	F-:A-:B-	
CP041444	incf	F-:A-:B-	
CP038640	incf	F-:A-:B-	
CP037967	incf	F-:A-:B-	
CP037474	incf	F-:A-:B-	
CP023053	incf	F-:A-:B-	
CP039900	incf	F-:A-:B-	
AF036485	incf	F-:A-:B-	
CP019258	incf	F-:A-:B-	
KY623659	incf	F-:A-:B-	
KY781949	incf	F-:A-:B-	
CP031884	incf	K1:A-:B-	
CP024445	incf	F-:A-:B-	
CP029730	incf	F-:A-:B-	
AY271828	incf	F-:A-:B-	
CP016168	incf	F-:A-:B-	
NC_010504	incf	F-:A-:B-	
CP030774	incf	F-:A-:B-	
GQ900465	incf	F-:A-:B-	
CP016160	incf	K10:A-:B-	
HG796796	incf	F-:A-:B-	
CP027058	incf	F-:A-:B-	
CP017607	incf	F-:A-:B-	
CP042112	incf	F-:A-:B-	
CP030538	incf	F-:A-:B-	
CP009216	incf	F-:A-:B-	
CP011993	incf	F-:A-:B-	
CP026822	incf	F27:A-:B-	
CP023252	incf	F-:A-:B-	
DQ916145	incf	F-:A-:B-	
FR851305	incf	F-:A-:B-	
JQ773457	incf	F-:A-:B-	
AP014713	incf	F-:A-:B-	
KT988020	incf	F-:A-:B-	
AP019825	incf	F-:A-:B-	
CP037455	incf	F-:A-:B-	
CP027015	incf	F-:A-:B-	
CP021184	incf	F-:A-:B-	
CP033374	incf	F-:A-:B-	
NC_005207	incf	F-:A-:B-	
CP023424	incf	F-:A-:B-	
CP037514	incf	F-:A-:B-	
MK033582	incf	F-:A-:B-	
CP028721	incf	F-:A-:B-	
CP022679	incf	F-:A-:B-	
CP012858	incf	F-:A-:B-	
CP003417	incf	F-:A-:B-	
GQ900400	incf	F-:A-:B-	
NC_012517	incf	F-:A-:B-	
MK262711	incf	K2:A-:B-	
AP021877	incf	F-:A-:B-	
CP014613	incf	F-:A-:B-	
NC_017762	incf	F-:A-:B-	
KX353851	incf	F-:A-:B-	
NC_023074	incf	F-:A-:B-	
CP010738	incf	F-:A-:B-	
CP002613	incf	F-:A-:B-	
JN885080	incf	S1:A-:B22	
FR856860	incf	F-:A-:B-	
CP024896	incf	F-:A-:B-	
CP000824	incf	F-:A-:B-	
CP045539	incf	F-:A-:B-	
CP019295	incf	F-:A-:B-	
CP014433	incf	F-:A-:B-	
CP016309	incf	F-:A-:B-	
MK715436	incf	F-:A-:B-	
KX856065	incf	F-:A-:B-	
CP031199	incf	F-:A-:B-	
KY503036	incf	F-:A-:B-	
CP000782	incf	F-:A-:B-	
AP017918	incf	F-:A-:B-	
KX443402	incf	F-:A-:B-	
NC_019051	incf	F-:A-:B-	
CP021285	incf	F-:A-:B-	
NC_022371	incf	F-:A-:B-	
CP036930	incf	F-:A-:B-	
KY000054	incf	F-:A-:B-	
NC_019385	incf	F-:A-:B-	
MG904996	incf	F-:A-:B-	
CP021760	incf	F-:A-:B-	
JF785549	incf	F-:A-:B-	
KY498540	incf	F-:A-:B-	
CP034850	incf	F-:A-:B-	
NC_013208	incf	F-:A-:B-	
AP017564	incf	F-:A-:B-	
CP028610	incf	F-:A-:B-	
NC_013382	incf	F-:A-:B-	
CP045781	incf	F-:A-:B-	
NC_013293	incf	F-:A-:B-	
CP042268	incf	F-:A-:B-	
CP041882	incf	F-:A-:B-	
KF601686	incf	F-:A-:B-	
CP034405	incf	F-:A-:B-	
CP002747	incf	F-:A-:B-	
HG380319	incf	F-:A-:B-	
NC_002118	incf	F-:A-:B-	
AB571865	incf	F-:A-:B-	
CP027479	incf	F-:A-:B-	
NC_010922	incf	F-:A-:B-	
CP013167	incf	F-:A-:B-	
MF156714	incf	F36:A16:B-	
NC_009468	incf	F-:A-:B-	
CP019144	incf	F-:A-:B-	
MH286951	incf	F-:A-:B-	
CP017043	incf	F-:A-:B-	
CP000543	incf	F-:A-:B-	
CP016764	incf	F-:A-:B-	
CP011576	incf	F-:A-:B-	
CP008990	incf	F-:A-:B-	
CP006744	incf	F-:A-:B-	
JQ776506	incf	F-:A-:B-	
CP002298	incf	F-:A-:B-	
CP031614	incf	K5:A-:B-	
CP004397	incf	F-:A-:B-	
GQ293073	incf	F-:A-:B-	
HG796300	incf	F-:A-:B-	
NC_012518	incf	F-:A-:B-	
CP036322	incf	F-:A-:B-	
NC_004768	incf	F-:A-:B-	
CP032488	incf	F-:A-:B-	
CP000134	incf	F-:A-:B-	
CP028152	incf	S1:A-:B22	
CP010667	incf	F-:A-:B-	
CP035471	incf	F-:A-:B-	
CP009645	incf	F-:A-:B-	
CP010853	incf	F-:A-:B-	
CP002958	incf	F-:A-:B-	
CP006002	incf	F106:A-:B-	
NC_012655	incf	F-:A-:B-	
CP009581	incf	F-:A-:B-	
KC853435	incf	C4:A-:B1	
CP003970	incf	F-:A-:B-	
CP017789	incf	F-:A-:B-	
CP009123	incf	F-:A-:B-	
NC_009777	incf	F-:A-:B-	
NC_023327	incf	C4:A-:B1	
NC_008244	incf	F-:A-:B-	
CP023491	incf	F-:A-:B-	
CP009333	incf	F-:A-:B-	
CP020810	incf	F-:A-:B-	
CP035562	incf	F-:A-:B-	
CP015370	incf	F-:A-:B-	
LN846932	incf	F-:A-:B-	
CP024520	incf	F-:A-:B-	
CP010109	incf	F-:A-:B-	
CP019173	incf	F-:A-:B-	
CP016480	incf	F-:A-:B-	
CP021196	incf	F-:A-:B-	
CP003163	incf	F-:A-:B-	
CP024825	incf	F-:A-:B-	
CP009655	incf	F-:A-:B-	
NC_019343	incf	F-:A-:B-	
CP000691	incf	F-:A-:B-	
MN232179	incf	F-:A-:B-	
MH624130	incf	F-:A-:B-	
AP015013	incf	F-:A-:B-	
CP016918	incf	F-:A-:B-	
CP018682	incf	F-:A-:B-	
CP013668	incf	F-:A-:B-	
NC_019426	incf	F-:A-:B-	
NC_021528	incf	F-:A-:B-	
MK238490	incf	F-:A-:B-	
DQ229164	incf	F-:A-:B-	
CP035277	incf	Y3:A-:B70	
CP038458	incf	F-:A-:B-	
MH061177	incf	F-:A-:B-	
NC_020522	incf	F-:A-:B-	
CP021368	incf	F-:A-:B-	
KC206006	incf	F-:A-:B-	
CP019873	incf	F-:A-:B-	
CP003765	incf	F-:A-:B-	
CP032661	incf	F-:A-:B-	
CP025410	incf	F-:A-:B-	
CP019849	incf	F-:A-:B-	
CP001203	incf	F-:A-:B-	
AP011118	incf	F-:A-:B-	
CP033224	incf	F-:A-:B-	
CP010596	incf	F-:A-:B-	
MF042351	incf	Y4:A-:B36	
MH234499	incf	F-:A-:B-	
CP044833	incf	F-:A-:B-	
CP030662	incf	F-:A-:B-	
NC_010936	incf	F-:A-:B-	
CP032864	incf	F-:A-:B-	
CP013369	incf	F-:A-:B-	
CP012273	incf	F-:A-:B-	
CP003619	incf	F-:A-:B-	
NC_019436	incf	F-:A-:B-	
CP020575	incf	F-:A-:B-	
MK036886	incf	F33:A-:B-	
CP003768	incf	F-:A-:B-	
CP037965	incf	F-:A-:B-	
CP002692	incf	F-:A-:B-	
BX936400	incf	F-:A-:B-	
NC_013534	incf	F-:A-:B-	
CP002036	incf	F-:A-:B-	
CP008818	incf	F-:A-:B-	
CP043548	incf	F-:A-:B-	
CP040652	incf	F34:A-:B-	
AP018411	incf	F-:A-:B-	
CP042385	incf	F-:A-:B-	
CP014772	incf	F-:A-:B-	
CP041019	incf	F-:A-:B-	
HF570055	incf	F-:A-:B-	
NC_019145	incf	F-:A-:B-	
NC_019316	incf	F-:A-:B-	
LT591899	incf	F-:A-:B-	
CP016206	incf	F-:A-:B-	
CP017887	incf	F-:A-:B-	
CP041370	incf	F-:A-:B-	
CP032812	incf	F23:A-:B3	
CP015072	incf	F2:A-:B-	
CP033950	incf	F-:A-:B-	
CP041521	incf	F-:A-:B-	
CP002649	incf	F-:A-:B-	
CP009542	incf	F-:A-:B-	
CP041024	incf	F-:A-:B-	
CP039158	incf	F-:A-:B-	
CP021946	incf	K10:A-:B-	
CP002450	incf	F-:A-:B-	
CP037254	incf	F-:A-:B-	
CP033753	incf	F-:A-:B-	
MH457199	incf	F-:A-:B-	
CP013538	incf	F-:A-:B-	
CP020929	incf	F-:A-:B-	
CP029961	incf	F-:A-:B-	
KM007160	incf	F-:A-:B-	
CP006665	incf	F-:A-:B-	
KY471307	incf	F-:A-:B-	
CP018666	incf	F-:A-:B-	
CP042495	incf	F-:A-:B-	
CP001165	incf	F-:A-:B-	
MH522412	incf	F-:A-:B-	
CP020081	incf	F-:A-:B-	
CP027124	incf	F-:A-:B-	
CP028390	incf	F-:A-:B-	
NC_017153	incf	Y1:A-:B-	
NC_019004	incf	F-:A-:B-	
CP018880	incf	F-:A-:B-	
CP030387	incf	F-:A-:B-	
CP006050	incf	F-:A-:B-	
CP001116	incf	F-:A-:B-	
MG299129	incf	F-:A-:B-	
CP016403	incf	F33:A-:B-	
CP018963	incf	F-:A-:B-	
CP013684	incf	F-:A-:B-	
CP041539	incf	F51:A-:B10	
CP017574	incf	F-:A-:B-	
CP029578	incf	F35:A-:B-	
LT963401	incf	F-:A-:B-	
CP013728	incf	F-:A-:B-	
CP032179	incf	F-:A-:B-	
HG793099	incf	F-:A-:B-	
DQ497626	incf	F-:A-:B-	
CP018722	incf	F-:A-:B-	
NC_007104	incf	F-:A-:B-	
CP024690	incf	F-:A-:B-	
LT963412	incf	F-:A-:B-	
CP030578	incf	F-:A-:B-	
CP024822	incf	F-:A-:B-	
CP009233	incf	F2:A16:B20	
CP013844	incf	F-:A-:B-	
NC_009466	incf	F-:A-:B-	
NC_015063	incf	F-:A-:B-	
CP041928	incf	K5:A-:B-	
CP009884	incf	F-:A-:B-	
CP008904	incf	F-:A-:B-	
MH401970	incf	F-:A-:B-	
CP042056	incf	F-:A-:B-	
CP026564	incf	F-:A-:B-	
KU963390	incf	F-:A-:B-	
AP019837	incf	F-:A-:B-	
CP001566	incf	F-:A-:B-	
CP014874	incf	F-:A-:B-	
NC_013380	incf	F-:A-:B-	
CP026057	incf	F-:A-:B-	
CP031281	incf	F-:A-:B-	
CP010057	incf	F-:A-:B-	
CP037905	incf	F-:A-:B-	
CP041080	incf	F-:A-:B-	
CP002749	incf	F-:A-:B-	
CP019083	incf	F-:A-:B-	
CP031067	incf	F-:A-:B-	
KU644675	incf	F-:A-:B-	
CP041097	incf	F-:A-:B-	
LT592158	incf	F-:A-:B-	
CP030655	incf	F-:A-:B-	
MF510496	incf	F-:A-:B-	
CP024065	incf	F-:A-:B-	
DQ916413	incf	F-:A-:B-	
NC_006376	incf	F-:A-:B-	
CP023455	incf	F-:A-:B-	
MH917123	incf	F-:A-:B-	
KT223774	incf	F-:A-:B-	
NC_016849	incf	F-:A-:B-	
CP023952	incf	F-:A-:B-	
CP044110	incf	F-:A-:B-	
CP006472	incf	F-:A-:B-	
NC_018680	incf	F-:A-:B-	
NC_001910	incf	F-:A-:B-	
AY034092	incf	F-:A-:B-	
NC_009516	incf	F-:A-:B-	
CP031662	incf	F-:A-:B-	
NC_017408	incf	F-:A-:B-	
CP012910	incf	F-:A-:B-	
CP023878	incf	F-:A-:B-	
MK477619	incf	F-:A-:B-	
CP016541	incf	F-:A-:B-	
CP010185	incf	F-:A-:B-	
CP025131	incf	F-:A-:B-	
CP044797	incf	F-:A-:B-	
CP019175	incf	F-:A-:B-	
CP022066	incf	F-:A-:B-	
CP038864	incf	F-:A-:B-	
HE603229	incf	F-:A-:B-	
CP045375	incf	F-:A-:B-	
CP013379	incf	F-:A-:B-	
CP025964	incf	F-:A-:B-	
CP003567	incf	F-:A-:B-	
CP024070	incf	F-:A-:B-	
CP029934	incf	F-:A8:B-	
MK251543	incf	F-:A-:B-	
CP028177	incf	K2:A-:B-	
HE579068	incf	F-:A-:B-	
GU322808	incf	F-:A-:B-	
CP012287	incf	F-:A-:B-	
NC_010632	incf	F-:A-:B-	
CP013155	incf	F-:A-:B-	
CP017252	incf	F23:A-:B3	
CP013664	incf	F-:A-:B-	
CP030229	incf	F-:A-:B-	
CP017776	incf	F-:A-:B-	
KY019259	incf	F-:A-:B-	
CP022541	incf	F-:A-:B-	
MH457200	incf	F-:A-:B-	
CP028098	incf	F-:A-:B-	
CP003910	incf	F-:A-:B-	
NC_003430	incf	F-:A-:B-	
CP017386	incf	F-:A-:B-	
CP034114	incf	F-:A-:B-	
CP027016	incf	F-:A-:B-	
CP044216	incf	F-:A-:B-	
CP042537	incf	F-:A-:B-	
CP015509	incf	F-:A-:B-	
LC479086	incf	F-:A-:B-	
AP012171	incf	F-:A-:B-	
CP014581	incf	F-:A-:B-	
CP002141	incf	F-:A-:B-	
CP017901	incf	F-:A-:B-	
CP006795	incf	Y1:A-:B-	
MG299140	incf	F-:A-:B-	
MK088486	incf	F-:A-:B-	
NC_021871	incf	F-:A-:B-	
CP021542	incf	F-:A-:B-	
KJ933392	incf	F-:A-:B-	
NC_017157	incf	Y1:A-:B-	
CP035950	incf	F-:A-:B-	
AP018310	incf	F-:A-:B-	
MH522422	incf	F-:A-:B-	
MH450052	incf	F98:A-:B-	
CP003081	incf	F-:A-:B-	
CP025329	incf	F40:A-:B1	
CP030044	incf	F-:A-:B-	
CP001885	incf	F-:A-:B-	
NC_013505	incf	F-:A-:B-	
NC_015218	incf	F-:A-:B-	
NC_009959	incf	F-:A-:B-	
CP021149	incf	F-:A-:B-	
CP035909	incf	F-:A-:B-	
CP030541	incf	F-:A-:B-	
CP001376	incf	F-:A-:B-	
CP031120	incf	F-:A-:B-	
NC_013323	incf	F-:A-:B-	
CP001425	incf	F-:A-:B-	
CP013057	incf	F-:A-:B-	
KU254580	incf	F-:A-:B-	
KY888886	incf	F-:A-:B-	
CP028984	incf	F-:A-:B-	
CP018355	incf	K1:A-:B-	
EF452232	incf	F-:A-:B-	
HQ425708	incf	F-:A-:B-	
CP000929	incf	F-:A-:B-	
CP032230	incf	F-:A-:B-	
CP010098	incf	F-:A-:B-	
AP014866	incf	F-:A-:B-	
CP036781	incf	F-:A-:B-	
AF074613	incf	F23:A-:B3	
CP032307	incf	F-:A-:B-	
CP031541	incf	F-:A-:B-	
CP041115	incf	F-:A-:B-	
NC_012159	incf	F-:A-:B-	
MH011352	incf	F-:A-:B-	
NC_011511	incf	F-:A-:B-	
NC_011351	incf	F-:A-:B-	
CP040308	incf	F23:A-:B3	
CP010726	incf	F-:A-:B-	
CP035916	incf	F-:A-:B-	
CP017936	incf	F-:A-:B-	
CP029245	incf	F-:A-:B-	
CP045053	incf	F-:A-:B-	
CP022167	incf	F-:A-:B-	
HG796770	incf	F-:A-:B-	
NC_013363	incf	F-:A-:B-	
CP042509	incf	F-:A-:B-	
NC_019148	incf	F-:A-:B-	
NC_010727	incf	F-:A-:B-	
HF560647	incf	F-:A-:B-	
AP019728	incf	F-:A-:B-	
CP034167	incf	F-:A-:B-	
NC_013326	incf	F-:A-:B-	
NC_012261	incf	F-:A-:B-	
CP001480	incf	F-:A-:B-	
L31579	incf	F-:A-:B-	
CP001724	incf	F-:A-:B-	
GQ374157	incf	F-:A-:B-	
NC_016110	incf	F-:A-:B-	
CP016509	incf	F-:A-:B-	
NC_013371	incf	F-:A-:B-	
NC_019116	incf	F-:A-:B-	
CP010655	incf	F-:A-:B-	
CP035204	incf	K5:A-:B-	
AJ748844	incf	F-:A-:B-	
NC_017264	incf	F-:A-:B-	
CP002517	incf	F-:A-:B-	
CP012645	incf	F-:A-:B-	
CP024537	incf	K1:A-:B-	
CP020869	incf	F-:A-:B-	
CP006732	incf	F-:A-:B-	
MF497780	incf	F-:A-:B-	
CP024194	incf	F-:A13:B-	
KP691635	incf	F-:A-:B-	
CP018626	incf	F23:A-:B3	
KX683283	incf	F-:A1:B1	
NC_011371	incf	F-:A-:B-	
NC_017959	incf	F-:A-:B-	
CP000307	incf	F-:A-:B-	
GQ900434	incf	F-:A-:B-	
FM210331	incf	F-:A-:B-	
CP033233	incf	F-:A-:B-	
CP018452	incf	F-:A-:B-	
CP036771	incf	F-:A-:B-	
CP017382	incf	F-:A-:B-	
KM276079	incf	F-:A-:B-	
CP038181	incf	F-:A-:B-	
CP022498	incf	F-:A-:B-	
CP030216	incf	F-:A-:B-	
NC_020130	incf	F-:A-:B-	
MH067976	incf	F-:A-:B-	
CP044266	incf	F-:A-:B-	
CP003691	incf	F-:A-:B-	
KX808482	incf	F-:A-:B15	
AB011549	incf	F23:A-:B3	
CP028097	incf	F-:A-:B-	
KX443407	incf	F-:A-:B-	
CP035488	incf	F-:A-:B-	
CP012102	incf	F-:A-:B-	
CP002179	incf	F-:A-:B-	
NC_020393	incf	F-:A-:B-	
MK933272	incf	F-:A-:B-	
CP000735	incf	F-:A-:B-	
NC_019959	incf	F-:A-:B-	
CP041081	incf	F-:A-:B-	
CP003559	incf	F-:A-:B-	
KY978629	incf	F-:A-:B-	
CP024431	incf	F-:A-:B-	
CP028124	incf	F-:A-:B11	
CP002867	incf	F-:A-:B-	
CP017383	incf	F-:A-:B-	
NC_022346	incf	F-:A-:B-	
CP023045	incf	F-:A-:B-	
MH061195	incf	F-:A-:B-	
MH229869	incf	F-:A-:B-	
CP015856	incf	F23:A-:B3	
CP027460	incf	F23:A-:B-	
CP019078	incf	F-:A-:B-	
CP033245	incf	F-:A-:B-	
CP022172	incf	F-:A-:B-	
CP010707	incf	F-:A-:B-	
MG948564	incf	F-:A-:B-	
CP026529	incf	F-:A-:B-	
CP001534	incf	F-:A-:B-	
LS992191	incf	F2:A1:B-	
CP042015	incf	F-:A-:B-	
CP010658	incf	F-:A-:B-	
NC_016149	incf	F-:A-:B-	
KM260754	incf	F-:A-:B-	
CP030448	incf	F-:A-:B-	
NC_019161	incf	F-:A-:B-	
CP030504	incf	F-:A-:B-	
AY208917	incf	F-:A-:B-	
NC_019282	incf	F-:A-:B-	
MH909337	incf	F-:A-:B-	
CP022420	incf	F-:A-:B-	
CP010701	incf	F-:A-:B-	
CP012383	incf	F-:A-:B-	
U96610	incf	F-:A-:B-	
KJ776576	incf	F-:A-:B-	
CP020988	incf	F-:A-:B-	
EF219134	incf	F-:A-:B-	
NC_013091	incf	F-:A-:B-	
CP024773	incf	F-:A-:B-	
CP010669	incf	F-:A-:B-	
LT985274	incf	F2:A-:B-	
NC_003134	incf	F-:A-:B-	
CP030192	incf	F-:A-:B-	
AP018257	incf	F-:A-:B-	
CP002463	incf	F-:A-:B-	
CP039971	incf	Y6:A-:B-	
CP028780	incf	F-:A-:B-	
CP045445	incf	F-:A-:B-	
NC_012725	incf	F-:A-:B-	
AE000790	incf	F-:A-:B-	
CP014521	incf	F-:A-:B-	
AB236336	incf	F-:A-:B-	
AP014816	incf	F-:A-:B-	
NC_004960	incf	F-:A-:B-	
CP032497	incf	F-:A-:B-	
CP020517	incf	F2:A-:B-	
NC_008761	incf	F-:A-:B-	
CP016736	incf	F-:A-:B-	
AP018325	incf	F-:A-:B-	
NC_014749	incf	F-:A-:B-	
CP022729	incf	F-:A-:B-	
AE001827	incf	F-:A-:B-	
JN885081	incf	S3:A-:B-	
CP018826	incf	F-:A-:B-	
CP010824	incf	F-:A-:B-	
CP010135	incf	F-:A-:B-	
LR134211	incf	F-:A-:B-	
CP014889	incf	F-:A-:B-	
CP038623	incf	F-:A-:B-	
CP031468	incf	F-:A-:B-	
KC456362	incf	F-:A-:B-	
CP032752	incf	F-:A-:B-	
CP031799	incf	F-:A-:B-	
CP029165	incf	F-:A-:B-	
CP033553	incf	F-:A-:B-	
CP033057	incf	F-:A-:B-	
CP024425	incf	F-:A-:B-	
CP002822	incf	F-:A-:B-	
GU371927	incf	F-:A-:B-	
KP398867	incf	F2:A-:B1	
CP011283	incf	F-:A-:B-	
CP001007	incf	F-:A-:B-	
HM070379	incf	F-:A-:B-	
AP018701	incf	F-:A-:B-	
NC_008500	incf	F-:A-:B-	
CP035097	incf	F-:A-:B-	
CP009721	incf	Y1:A-:B-	
MG869616	incf	F-:A-:B-	
CP013027	incf	F67:A-:B38	
CP036933	incf	F-:A-:B-	
CP038176	incf	F-:A-:B-	
CP029091	incf	F-:A-:B-	
NC_013383	incf	F-:A-:B-	
CP032211	incf	F-:A-:B-	
CP044516	incf	F-:A-:B-	
CU928149	incf	F-:A-:B-	
CP012031	incf	F-:A-:B-	
CP031411	incf	F-:A-:B-	
NC_010873	incf	F-:A-:B-	
CP017997	incf	F-:A-:B-	
CP003640	incf	F-:A-:B-	
CP002043	incf	F-:A-:B-	
CP042090	incf	F-:A-:B-	
KY486774	incf	F-:A-:B-	
CP014662	incf	F-:A-:B-	
CP021117	incf	F-:A-:B-	
CP041569	incf	F-:A-:B-	
CP024884	incf	F-:A-:B-	
CP003381	incf	F-:A-:B-	
AB905284	incf	F-:A-:B-	
AF311902	incf	F-:A-:B-	
CP038003	incf	F33:A-:B-	
CP041214	incf	F-:A-:B-	
CP041887	incf	F-:A-:B-	
CP024117	incf	F-:A-:B-	
KU499859	incf	F-:A-:B-	
HG963476	incf	F-:A-:B-	
