name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
AUSMDU00019336	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	99.92;100;100;	100;100;100;	contig00018;contig00018;contig00001;	27358-28605;25081-26247;326980-328289;	1248;1167;1310;	v1.0 (11-03-2020)	-
AusGEM_00540	-	O25	H1	O25:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O25-3-wzx;O25-5-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00003;	33262-34522;30043-31105;155745-157532;	1261;1063;1788;	v1.0 (11-03-2020)	-
SRR7724806	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.97;	H18-2-fliC;	97.187;	100;	contig00009;	105549-107219;	1671;	v1.0 (11-03-2020)	-
AusGEM_00146	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00028;contig00028;contig00013;	344-1588;2621-3799;90572-92236;	1245;1179;1665;	v1.0 (11-03-2020)	-
SRR11080157	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00003;contig00043;contig00013;	29-1288;783-1845;38331-39380;	1260;1063;1050;	v1.0 (11-03-2020)	-
ERR5355933	-	O116	H9	O116:H9	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O116-4-wzx-origin;O116-3-wzy-origin;H9-4-fliC;	100;100;100;	100;100;100;	contig00037;contig00068;contig00016;	3081-4508;22-1227;83643-85655;	1428;1206;2013;	v1.0 (11-03-2020)	-
AUSMDU00037482	-	O7	H45	O7:H45	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.91;	O7-7-wzx;O7-39-wzy;H45-5-fliC;	100;100;99.429;	100;100;92;	contig00007;contig00007;contig00044;	109426-110856;114561-115287;38526-40100;	1431;727;1575;	v1.0 (11-03-2020)	-
AusGEM_00668	-	O4	H31	O4:H31	-	Based on 3 allele(s)	wzx:1;wzy:0.992;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H31-2-fliC-origin;	100;99.248;100;	100;100;100;	contig00001;contig00001;contig00003;	625078-626316;627212-628408;514839-516506;	1239;1197;1668;	v1.0 (11-03-2020)	-
SRR7724590	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.97;	H18-2-fliC;	97.187;	100;	contig00010;	70770-72440;	1671;	v1.0 (11-03-2020)	-
AUSMDU00008260	-	O5	H11	O5:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.518;fliC:1;	O5-6-wzx;O5-11-wzy;H11-4-fliC;	100;99.706;100;	100;52;100;	contig00022;contig00099;contig00039;	85103-86359;1524-2204;14829-16287;	1257;681;1459;	v1.0 (11-03-2020)	-
AusGEM_00547	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;99.939;	100;100;100;	contig00001;contig00001;contig00001;	581516-582778;584490-585452;775099-776745;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_E7603	-	O46	H31	O46:H31	-	Based on 2 allele(s)	wzy:0.96;fliC:1;	O46-8-wzy;H31-2-fliC-origin;	100;100;	96;100;	CADGAP010000075.1;CADGAP010000052.1;	1-1094;32625-34292;	1094;1668;	v1.0 (11-03-2020)	High similarity O-antigen group 6:O46/O134 as per A.Iguchi et.al (PMID: 25428893)
SRR5936495	-	O1	H15	O1:H15	-	Based on 3 allele(s)	wzx:1;wzy:0.52;fliC:1;	O1-4-wzx;O1-7-wzy;H15-2-fliC;	100;100;100;	100;52;100;	contig00006;contig00108;contig00014;	182431-183657;839-1359;83487-85175;	1227;521;1689;	v1.0 (11-03-2020)	-
AusGEM_01889	-	O3	H4	O3:H4	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O3-4-wzx;O3-2-wzy-origin;H4-1-fliC-origin;	100;99.908;100;	100;100;100;	contig00040;contig00040;contig00058;	2606-4099;5247-6332;12421-13470;	1494;1086;1050;	v1.0 (11-03-2020)	-
AusGEM_01327	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00007;	37113-38369;35770-37113;193349-195136;	1257;1344;1788;	v1.0 (11-03-2020)	-
AusGEM_01043	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00023;contig00023;contig00010;	43551-44795;45828-47006;93938-95602;	1245;1179;1665;	v1.0 (11-03-2020)	-
SRR4241875	-	O39	H45	O39:H45	-	Based on 2 allele(s)	wzy:0.807;fliC:1;	O39-2-wzy-origin;H45-6-fliC;	99.606;99.766;	81;100;	contig00147;contig00021;	162-1176;7103-8809;	1015;1707;	v1.0 (11-03-2020)	-
AUSMDU00016434	-	O102	H6	O102:H6	-	Based on 3 allele(s)	wzx:0.99;wzy:0.49;fliC:0.98;	O102-6-wzx;O102-9-wzy;H6-17-fliC;	100;100;97.809;	99;49;100;	contig00124;contig00110;contig00001;	1-1176;1-550;89274-90962;	1176;550;1689;	v1.0 (11-03-2020)	-
TEA_B1009	-	O22	H8	O22:H8	-	Based on 3 allele(s)	wzx:0.81;wzy:0.796;fliC:1;	O22-7-wzx;O22-3-wzy-origin;H8-2-fliC-origin;	100;98.303;100;	81;81;100;	CADGOX010000167.1;CADGOX010000167.1;CADGOX010000017.1;	675-1676;675-1676;46783-48261;	1002;1002;1479;	v1.0 (11-03-2020)	-
AusGEM_00611	-	O9	H17	O9:H17	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-13-wzm;O9-23-wzt;H17-4-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	1992-2777;2780-4075;144307-145356;	786;1296;1050;	v1.0 (11-03-2020)	-
SRR7790725	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;99.943;	100;100;100;	contig00013;contig00013;contig00022;	90858-92249;88990-90156;44015-45772;	1392;1167;1758;	v1.0 (11-03-2020)	-
SRR9924660	-	O153	H9	O153:H9	-	Based on 3 allele(s)	wzx:0.919;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H9-5-fliC;	99.907;100;99.901;	92;100;100;	contig00208;contig00177;contig00026;	1-1081;952-2130;6989-9001;	1081;1179;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
SRR7912422	-	O75	H5	O75:H5	-	Based on 2 allele(s)	wzy:0.51;fliC:1;	O75-11-wzy;H5-6-fliC;	100;100;	51;100;	contig00027;contig00011;	44958-45500;123380-124689;	543;1310;	v1.0 (11-03-2020)	-
TEA_E6007	-	O162/O101	H7	O162/O101:H7	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O162-1-wzm-origin;O162-2-wzt-origin;H7-6-fliC-origin;	100;100;100;	100;100;100;	CADGMC010000003.1;CADGMC010000003.1;CADGMC010000067.1;	267750-268529;268536-269288;28236-29993;	780;753;1758;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
SRR9924656	-	O153	H9	O153:H9	-	Based on 3 allele(s)	wzx:0.919;wzy:0.819;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H9-5-fliC;	99.907;99.896;99.901;	92;82;100;	contig00069;contig00155;contig00006;	25428-26508;1-965;10087-12099;	1081;965;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
TEA_70_1_AC3	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:1;	H18-1-fliC-origin;	100;	100;	CADHJN010000072.1;	30139-31803;	1665;	v1.0 (11-03-2020)	-
TEA_B1899	-	-	H6	-:H6	-	Based on 1 allele(s)	fliC:1;	H6-11-fliC;	100;	100;	CADGKM010000051.1;	63745-65391;	1647;	v1.0 (11-03-2020)	-
AusGEM_01496	-	O100/O154	H5	O100/O154:H5	-	Based on 2 allele(s)	wzy:1;fliC:1;	O100-2-wzy-origin;H5-13-fliC;	100;100;	100;100;	contig00002;contig00021;	199461-200630;25059-26369;	1170;1311;	v1.0 (11-03-2020)	-
SRR11608166	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00011;contig00011;contig00014;	33716-34975;30501-31563;97225-98274;	1260;1063;1050;	v1.0 (11-03-2020)	-
AUSMDU00020094	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.842;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.722;100;	100;88;100;	contig00003;contig00083;contig00012;	285498-286757;2226-3160;38315-39364;	1260;935;1050;	v1.0 (11-03-2020)	-
AUSMDU00005233	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00018;contig00018;contig00027;	65517-66908;63649-64815;11548-13305;	1392;1167;1758;	v1.0 (11-03-2020)	-
AusGEM_01140	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00006;	28399-29655;27056-28399;56335-58122;	1257;1344;1788;	v1.0 (11-03-2020)	-
SRR11094159	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00029;contig00029;contig00010;	34500-35759;37912-38974;38955-40004;	1260;1063;1050;	v1.0 (11-03-2020)	-
AUSMDU00048794	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:0.982;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	98.239;100;100;	100;100;100;	contig00002;contig00002;contig00002;	586408-587913;580436-581509;754852-756161;	1533;1074;1310;	v1.0 (11-03-2020)	-
SRR14160903	-	O5	H4	O5:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O5-1-wzx-origin;O5-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	contig00043;contig00043;contig00006;	4290-5546;5547-6863;30092-31141;	1257;1317;1050;	v1.0 (11-03-2020)	-
AusGEM_01542	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	contig00004;contig00004;contig00002;	338364-339611;340722-341888;365021-366330;	1248;1167;1310;	v1.0 (11-03-2020)	-
AusGEM_00647	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;99.851;100;	100;100;100;	contig00003;contig00003;contig00002;	311951-313207;313207-314550;124708-126375;	1257;1344;1668;	v1.0 (11-03-2020)	-
AUSMDU00023634	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00022;contig00024;contig00013;	89771-91030;70343-71405;31064-32113;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_E5359	-	-	H2	-:H2	-	Based on 1 allele(s)	fliC:1;	H2-2-fliC-origin;	100;	100;	CADGDQ010000036.1;	159010-160503;	1494;	v1.0 (11-03-2020)	-
AusGEM_01516	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00035;contig00035;contig00012;	344-1588;2621-3799;89935-91599;	1245;1179;1665;	v1.0 (11-03-2020)	-
AusGEM_01064	-	O153	H25	O153:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00001;	590541-591719;588406-589584;120217-121548;	1179;1179;1332;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00398	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	contig00001;contig00001;contig00001;	622392-623648;625487-626635;789293-790342;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00010320	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:0.52;wzy:0.9;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	100;100;99.95;	52;90;100;	contig00070;contig00030;contig00014;	1-617;41307-42422;70584-72596;	617;1116;2013;	v1.0 (11-03-2020)	-
TEA_B1808	-	O5	H11	O5:H11	-	Based on 3 allele(s)	wzx:0.999;wzy:0.528;fliC:1;	O5-6-wzx;O5-11-wzy;H11-4-fliC;	99.92;99.566;100;	100;53;100;	CADGRY010000050.1;CADGRY010000194.1;CADGRY010000060.1;	558-1814;1448-2139;22385-23843;	1257;692;1459;	v1.0 (11-03-2020)	-
AusGEM_01145	-	O2/O50	H1	O2/O50:H1	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H1-1-fliC-origin;	100;99.896;100;	100;100;100;	contig00021;contig00021;contig00016;	45803-47065;48778-49740;66795-68582;	1263;963;1788;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_M644693	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	CADFZA010000017.1;CADFZA010000017.1;CADFZA010000038.1;	198975-200201;202469-203473;72068-73825;	1227;1005;1758;	v1.0 (11-03-2020)	-
AUSMDU00014292	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00035;contig00025;contig00001;	32830-34221;665-1831;32255-34012;	1392;1167;1758;	v1.0 (11-03-2020)	-
AusGEM_01138	-	O8	H5	O8:H5	-	Based on 3 allele(s)	wzm:0.999;wzt:0.99;fliC:1;	O8-10-wzm;O8-3-wzt-origin;H5-2-fliC-origin;	99.874;99.012;100;	100;100;100;	contig00001;contig00001;contig00001;	533998-534792;532784-533998;390025-391335;	795;1215;1311;	v1.0 (11-03-2020)	-
AusGEM_01202	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	contig00002;contig00002;contig00007;	64701-66233;71132-72205;55791-57100;	1533;1074;1310;	v1.0 (11-03-2020)	-
AusGEM_01642	-	O11	H25	O11:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-4-wzx;O11-5-wzy;H25-14-fliC;	100;100;100;	100;100;100;	contig00018;contig00018;contig00010;	41793-43028;43759-44994;104585-105904;	1236;1236;1320;	v1.0 (11-03-2020)	-
AusGEM_01490	-	O8	H4	O8:H4	-	Based on 3 allele(s)	wzm:0.996;wzt:0.999;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H4-15-fliC;	99.623;99.918;100;	100;100;100;	contig00048;contig00048;contig00069;	3761-4555;4555-5769;5881-6930;	795;1215;1050;	v1.0 (11-03-2020)	-
AusGEM_00946	-	-	H34	-:H34	-	Based on 1 allele(s)	fliC:1;	H34-5-fliC;	100;	100;	contig00004;	73550-75187;	1638;	v1.0 (11-03-2020)	-
AusGEM_01066	-	O153	H25	O153:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	contig00002;contig00002;contig00001;	24788-25966;26923-28101;497910-499241;	1179;1179;1332;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00587	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00005;contig00005;contig00001;	311849-313105;313105-314448;124709-126376;	1257;1344;1668;	v1.0 (11-03-2020)	-
SRR5512170	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:0.63;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;100;100;	100;63;100;	contig00022;contig00022;contig00002;	2899-4125;1-631;116770-118527;	1227;631;1758;	v1.0 (11-03-2020)	-
AusGEM_00877	-	O26	H12	O26:H12	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O26-1-wzx-origin;O26-2-wzy-origin;H12-4-fliC-origin;	100;100;100;	100;100;100;	contig00013;contig00013;contig00002;	44071-45333;45399-46421;307910-309697;	1263;1023;1788;	v1.0 (11-03-2020)	-
AusGEM_01679	-	O109	H45	O109:H45	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O109-3-wzx;O109-8-wzy;H45-3-fliC;	100;100;100;	100;100;100;	contig00011;contig00011;contig00035;	69186-70550;62629-63849;5272-6978;	1365;1221;1707;	v1.0 (11-03-2020)	-
AusGEM_00249	-	O176	H32	O176:H32	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O176-1-wzx-origin;O176-2-wzy-origin;H32-1-fliC-origin;	100;99.775;99.942;	100;100;100;	contig00059;contig00059;contig00002;	3382-4620;4617-5948;40099-41811;	1239;1332;1713;	v1.0 (11-03-2020)	-
AusGEM_01191	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	contig00009;contig00009;contig00002;	49054-50301;46777-47943;367211-368857;	1248;1167;1647;	v1.0 (11-03-2020)	-
SRR11341658	-	O153	H34	O153:H34	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H34-5-fliC;	100;100;100;	100;100;100;	contig00025;contig00025;contig00001;	562-1740;2697-3875;487657-489294;	1179;1179;1638;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00285	-	O86	H25	O86:H25	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O86-7-wzx;O86-4-wzy-origin;H25-11-fliC;	100;99.929;100;	100;100;100;	contig00025;contig00025;contig00008;	3883-5085;1852-3252;33584-34903;	1203;1401;1320;	v1.0 (11-03-2020)	-
AusGEM_01278	-	O166	H15	O166:H15	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O166-3-wzx;O166-4-wzy;H15-1-fliC-origin;	100;99.907;100;	100;100;100;	contig00010;contig00010;contig00007;	115283-116536;117427-118500;235512-237200;	1254;1074;1689;	v1.0 (11-03-2020)	-
ERR5355635	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;100;	100;100;100;	contig00027;contig00027;contig00014;	42397-43623;39125-40129;105626-107278;	1227;1005;1653;	v1.0 (11-03-2020)	-
AUSMDU00022558	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00059;contig00059;contig00012;	3389-4648;174-1236;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_01061	-	O153	H25	O153:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	contig00030;contig00030;contig00002;	10521-11699;8386-9564;120217-121548;	1179;1179;1332;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00032793	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	contig00019;contig00034;contig00010;	1306-2838;2613-3686;123663-124972;	1533;1074;1310;	v1.0 (11-03-2020)	-
SRR7790738	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00015;contig00015;contig00027;	31440-32831;33533-34699;11424-13181;	1392;1167;1758;	v1.0 (11-03-2020)	-
AusGEM_00411	-	O183	H18	O183:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O183-1-wzx-origin;O183-2-wzy-origin;H18-2-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	183462-184874;191085-192137;87964-89628;	1413;1053;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 16:O169/O183 as per A.Iguchi et.al (PMID: 25428893)
TEA_7_14_6A	-	O156	H8	O156:H8	-	Based on 2 allele(s)	wzy:0.56;fliC:1;	O156-2-wzy-origin;H8-1-fliC-origin;	100;100;	56;100;	CADHJS010000350.1;CADHJS010000069.1;	1-672;6346-7824;	672;1479;	v1.0 (11-03-2020)	-
AUSMDU00008631	-	O8	H30	O8:H30	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H30-2-fliC;	100;100;100;	100;100;100;	contig00039;contig00039;contig00020;	6499-7293;7293-8507;46912-48624;	795;1215;1713;	v1.0 (11-03-2020)	-
TEA_E2408	-	-	H8	-:H8	-	Based on 1 allele(s)	fliC:1;	H8-2-fliC-origin;	100;	100;	CADGXR010000064.1;	7417-8895;	1479;	v1.0 (11-03-2020)	-
TEA_B1930	-	O23	H45	O23:H45	-	Based on 3 allele(s)	wzx:1;wzy:0.99;fliC:0.98;	O23-1-wzx-origin;O23-2-wzy-origin;H45-3-fliC;	100;100;97.891;	100;99;100;	CADGKB010000122.1;CADGKB010000185.1;CADGKB010000020.1;	1393-2598;1-1023;10286-11992;	1206;1023;1707;	v1.0 (11-03-2020)	-
SRR7724717	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-15-fliC;	100;	100;	contig00087;	5823-6872;	1050;	v1.0 (11-03-2020)	-
AusGEM_01292	-	O3	H4	O3:H4	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O3-4-wzx;O3-2-wzy-origin;H4-1-fliC-origin;	100;99.908;100;	100;100;100;	contig00035;contig00035;contig00050;	3148-4641;5789-6874;12453-13502;	1494;1086;1050;	v1.0 (11-03-2020)	-
TEA_E6249	-	O160	H28	O160:H28	-	Based on 2 allele(s)	wzx:0.998;fliC:1;	O160-3-wzx;H28-3-fliC;	99.76;100;	100;100;	CADGDA010000103.1;CADGDA010000019.1;	1007-2254;42667-44406;	1248;1740;	v1.0 (11-03-2020)	-
AUSMDU00023328	-	O18	H5	O18:H5	-	Based on 3 allele(s)	wzx:1;wzy:0.749;fliC:1;	O18-1-wzx-origin;O18-5-wzy-origin;H5-6-fliC;	100;99.884;100;	100;75;100;	contig00044;contig00047;contig00009;	9026-10273;8529-9390;123380-124689;	1248;862;1310;	v1.0 (11-03-2020)	-
AusGEM_01921	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00006;contig00006;contig00015;	30346-31605;27131-28193;97192-98241;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_17_2_DC14	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-3-fliC-origin;	100;	100;	CADHRK010000095.1;	14276-16033;	1758;	v1.0 (11-03-2020)	-
AusGEM_01827	-	-	H45	-:H45	-	Based on 1 allele(s)	fliC:0.99;	H45-5-fliC;	99.063;	100;	contig00004;	131460-133166;	1707;	v1.0 (11-03-2020)	-
TEA_E4942	-	O170	H5	O170:H5	-	Based on 3 allele(s)	wzx:0.986;wzy:0.989;fliC:1;	O170-3-wzx;O170-2-wzy-origin;H5-2-fliC-origin;	98.558;98.892;100;	100;100;100;	CADFVB010000021.1;CADFVB010000021.1;CADFVB010000003.1;	16970-18217;12961-14133;380423-381733;	1248;1173;1311;	v1.0 (11-03-2020)	-
SRR7758862	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-6-fliC;	100;	100;	contig00029;	7223-8532;	1310;	v1.0 (11-03-2020)	-
AusGEM_01224	-	O8	H25	O8:H25	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	contig00032;contig00032;contig00010;	1197-1991;1991-3205;96368-97699;	795;1215;1332;	v1.0 (11-03-2020)	-
TEA_E7267	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	CADHCA010000129.1;CADHCA010000129.1;CADHCA010000007.1;	3084-3863;2325-3077;7163-9175;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
TEA_A1_31	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-12-fliC;	100;	100;	CADGJR010000004.1;	13288-14763;	1476;	v1.0 (11-03-2020)	-
TEA_55_1_TC9	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CADGDF010000016.1;CADGDF010000016.1;CADGDF010000089.1;	34229-35488;31014-32076;10102-11151;	1260;1063;1050;	v1.0 (11-03-2020)	-
