ID	Tx:2500	Tx:2250	Tx:2000	Tx:1750	Tx:1500	Tx:1250	Tx:1000	Tx:750	Tx:500	Tx:400	Tx:300	Tx:200	Tx:150	Tx:100	Tx:75	Tx:50	Tx:25	Tx:10	Tx:9	Tx:8	Tx:7	Tx:6	Tx:5	Tx:4	Tx:3	Tx:2	Tx:1	Tx:0
AusGEM_01874	1	2	8	10	10	12	19	14	147	73	36	109	109	274	548	137	155	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01875	1	4	13	50	22	167	167	167	83	216	108	84	130	113	92	561	782	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01876	1	4	13	50	22	167	167	167	83	216	108	84	130	113	92	561	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01877	1	4	13	50	22	167	167	167	83	216	108	84	130	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01878	1	14	11	30	60	60	60	60	41	448	448	99	227	178	89	1193	298	149	149	37	18	UC	UC	UC	UC	UC	UC	UC
AusGEM_01879	1	14	54	54	108	108	435	108	108	108	126	507	253	973	973	973	973	973	243	243	243	121	UC	UC	UC	UC	UC	UC
AusGEM_01880	1	14	54	54	108	108	435	108	108	108	126	507	253	973	973	973	973	973	243	243	243	121	148	74	UC	UC	UC	UC
AusGEM_01881	1	14	3	171	171	85	331	165	330	165	481	120	100	214	145	274	817	408	408	408	408	204	204	204	204	204	102	UC
AusGEM_01882	1	4	13	41	20	31	62	177	17	223	81	15	57	89	334	155	1509	377	377	188	188	188	188	188	UC	UC	UC	UC
AusGEM_01883	1	6	25	70	140	140	70	149	149	18	115	58	26	221	58	62	765	202	202	50	25	UC	UC	UC	UC	UC	UC	UC
AusGEM_01884	1	5	63	63	239	59	7	117	37	15	65	282	110	92	256	256	223	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01885	1	18	18	13	105	105	52	252	97	24	455	455	113	294	294	588	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01886	1	14	10	65	130	130	130	260	65	222	24	21	89	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01887	1	2	8	17	6	22	61	30	105	414	62	3	718	718	359	179	358	179	22	182	91	91	91	91	22	UC	UC	UC
AusGEM_01888	1	2	8	17	6	22	61	30	105	414	62	3	718	718	359	179	358	179	22	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01889	1	2	8	17	6	22	61	30	105	414	62	3	718	718	359	179	358	179	22	182	91	91	91	91	22	493	246	UC
AusGEM_01890	1	4	13	41	20	31	62	177	17	223	81	15	57	89	334	155	1509	377	377	188	188	188	188	188	387	193	193	UC
AusGEM_01891	1	14	93	38	38	38	180	90	45	65	165	298	74	571	571	285	668	395	395	395	395	395	395	395	395	197	197	UC
AusGEM_01892	1	14	93	163	163	163	163	163	376	376	188	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01893	1	6	25	70	140	140	70	149	149	18	115	58	26	61	527	263	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01894	1	6	25	70	140	140	70	149	149	18	115	58	26	61	527	263	539	131	32	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01895	1	6	25	70	140	140	70	149	149	18	115	58	26	61	527	263	539	131	32	100	100	50	472	472	236	59	UC	UC
AusGEM_01896	1	6	25	70	140	140	70	149	149	18	115	58	26	61	527	263	539	131	32	100	100	50	472	472	236	59	UC	UC
AusGEM_01897	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	781	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01898	1	14	11	30	60	60	60	60	41	448	448	336	168	224	112	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01899	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	206	51	312	156	UC
AusGEM_01900	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	206	51	312	156	UC
AusGEM_01901	1	2	8	10	10	12	19	14	147	73	36	109	109	274	548	137	155	830	830	830	830	830	830	415	415	103	UC	UC
AusGEM_01902	1	14	93	38	38	38	180	90	45	65	998	998	998	249	154	670	335	92	46	46	282	282	282	282	141	UC	UC	UC
AusGEM_01903	1	18	18	13	105	105	52	252	97	24	455	455	113	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01904	1	5	39	39	39	78	78	4	283	70	4	97	801	801	350	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01905	1	6	25	70	140	140	70	149	149	18	23	43	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01906	1	4	13	41	20	31	62	177	17	223	59	561	280	140	546	1333	666	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01907	1	4	13	41	20	31	62	177	17	223	59	561	280	140	546	1333	666	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01908	1	14	26	97	48	55	110	49	27	3	451	28	27	210	127	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01909	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	73	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01910	1	14	10	65	130	130	130	260	65	222	24	215	164	139	139	1157	1157	289	289	289	289	289	579	579	579	289	UC	UC
AusGEM_01911	1	5	63	63	239	59	7	117	37	15	65	282	110	92	256	256	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01912	1	5	39	39	39	78	78	4	283	70	4	97	747	172	673	42	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01913	1	7	45	15	36	36	36	35	19	204	369	117	41	39	106	185	428	143	143	143	143	573	143	UC	UC	UC	UC	UC
AusGEM_01914	1	14	26	97	48	55	110	49	371	371	371	46	81	499	550	550	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01915	1	6	25	70	140	140	70	149	149	18	115	58	26	61	527	263	539	131	32	100	100	50	289	289	289	144	UC	UC
AusGEM_01916	1	7	45	12	77	77	77	155	194	48	492	492	492	985	985	985	492	984	984	984	984	984	984	984	984	492	492	UC
AusGEM_01917	1	7	45	77	299	299	299	18	13	56	128	1	351	21	1262	1262	631	631	631	631	631	631	631	315	315	315	630	UC
AusGEM_01918	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	295	147	51	319	UC
AusGEM_01919	1	2	8	4	53	26	37	8	499	499	498	498	62	1	185	595	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01920	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	206	51	UC	UC	UC
AusGEM_01921	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01922	1	6	25	70	140	140	70	149	149	18	115	58	26	221	58	62	765	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01923	1	5	63	63	239	59	7	117	180	22	232	232	116	93	82	606	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01924	1	8	111	55	55	13	33	98	78	6	26	77	755	755	193	314	70	7	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01925	1	2	8	88	88	89	149	153	76	194	77	51	269	33	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01926	1	5	39	39	39	78	78	4	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01927	1	4	13	41	20	31	62	177	17	223	81	15	57	89	334	50	629	314	314	314	314	314	314	78	78	UC	UC	UC
AusGEM_01928	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	295	147	UC	UC	UC
AusGEM_01929	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	295	147	UC	UC	UC
AusGEM_01930	1	14	10	65	130	130	130	260	65	222	24	1331	332	166	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01931	1	14	11	28	56	7	34	68	32	19	30	555	555	277	138	28	682	170	170	170	170	170	170	170	85	85	UC	UC
AusGEM_01932	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	206	51	312	156	UC
AusGEM_01933	1	14	26	97	48	55	110	49	371	371	371	46	81	499	33	136	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01934	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	295	147	51	127	UC
AusGEM_01935	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	295	147	51	127	UC
AusGEM_01936	1	5	63	63	239	59	7	117	37	15	65	282	110	92	93	37	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01937	1	14	11	30	60	60	60	60	41	448	448	336	168	57	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01938	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	397	397	397	397	397	49	206	51	UC	UC	UC
AusGEM_01939	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	781	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01940	1	6	25	70	140	140	70	149	149	18	23	34	64	1975	987	987	246	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01941	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01942	1	6	25	70	140	140	70	149	149	18	115	58	26	61	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01943	1	6	25	70	140	140	70	254	127	31	185	110	11	227	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01944	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01945	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	161	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01946	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01947	1	6	25	70	140	140	70	149	149	18	115	58	26	61	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01948	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01949	1	6	25	70	140	140	70	149	149	18	115	58	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01950	1	6	25	70	140	140	70	149	149	18	23	34	64	1975	987	987	246	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01951	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01952	1	6	25	70	140	140	70	149	149	18	115	58	23	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01953	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	50	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01954	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	303	26	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01955	1	6	25	70	140	140	70	149	149	18	115	85	157	242	3	496	248	496	496	496	496	496	496	496	496	248	3	UC
AusGEM_01956	1	6	25	70	140	140	70	149	149	18	115	85	157	242	3	496	248	496	496	496	496	496	496	496	496	248	3	UC
AusGEM_01957	1	6	25	70	140	140	70	149	149	18	115	58	26	61	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01958	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	231	18	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01959	1	6	25	70	140	140	70	254	127	31	185	110	190	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01960	1	6	25	70	140	140	70	149	149	18	115	58	26	221	58	62	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01961	1	6	25	70	140	140	70	149	149	18	115	58	26	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01962	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	50	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01963	1	7	45	2	118	207	414	414	103	141	66	224	295	295	73	241	241	241	241	241	241	241	241	120	120	60	219	UC
AusGEM_01964	1	7	45	2	118	207	414	414	103	141	66	224	295	295	73	241	241	241	241	241	241	241	241	120	120	60	219	UC
AusGEM_01965	1	7	45	2	118	207	414	414	103	141	66	224	295	295	73	241	241	241	241	241	241	241	241	120	120	60	UC	UC
AusGEM_01966	1	7	45	2	25	365	45	78	5	102	97	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01967	1	7	45	15	36	36	36	35	48	430	999	499	499	856	856	856	856	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01968	1	14	27	20	31	253	253	126	99	331	331	331	5	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01969	1	4	13	41	20	31	62	177	17	223	59	561	280	140	546	399	425	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01970	1	5	63	63	239	59	7	117	37	15	65	282	390	390	195	97	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01971	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	22	64	16	34	27	583	145	UC	UC
AusGEM_01972	1	14	10	65	130	130	130	260	65	427	213	87	104	52	166	27	293	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01973	1	14	10	65	130	130	130	260	65	222	24	21	7	209	104	225	454	908	454	454	454	454	454	227	113	113	UC	UC
AusGEM_01974	1	4	13	41	20	31	62	177	17	223	81	15	57	28	504	504	63	609	609	609	609	609	609	609	304	152	152	UC
AusGEM_01975	1	14	10	65	130	130	130	260	65	222	24	21	7	209	104	225	454	908	454	454	454	454	454	227	113	113	UC	UC
AusGEM_01976	1	4	13	41	20	31	62	177	17	223	81	15	57	28	504	504	63	609	609	609	609	609	609	609	304	152	152	UC
AusGEM_01977	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01978	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	231	18	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01979	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	75	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01980	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	22	64	16	34	588	588	588	147	UC
AusGEM_01981	1	8	111	55	55	13	33	98	78	6	26	77	755	755	193	314	70	7	1082	1082	1082	1082	1082	1082	541	270	16	UC
AusGEM_01982	1	8	111	55	55	13	33	98	78	6	26	77	755	755	193	314	70	7	1082	1082	1082	1082	1082	1082	541	270	16	UC
AusGEM_01983	1	14	11	30	60	60	60	60	41	37	19	44	496	248	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01984	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	22	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01985	1	14	3	78	78	157	157	39	310	155	527	527	527	263	32	540	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01986	1	14	26	42	123	123	123	246	123	61	225	299	149	427	96	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01987	1	5	39	39	39	78	78	4	283	70	4	97	801	801	350	25	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01988	1	5	63	63	239	59	7	117	37	15	65	282	110	92	93	37	213	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01989	1	14	93	38	38	38	180	90	45	65	165	115	16	13	46	48	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01990	1	14	11	28	56	7	34	68	32	52	209	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01991	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	22	64	16	UC	UC	UC	UC	UC	UC
AusGEM_01992	1	2	8	91	45	23	113	113	509	509	509	509	254	355	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01993	1	6	25	70	140	140	70	149	149	18	23	43	84	863	431	215	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01994	1	6	25	70	140	140	70	254	127	31	185	110	190	49	281	145	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01995	1	14	10	65	130	130	130	260	65	222	256	125	125	100	54	1202	1202	601	601	300	300	150	150	150	UC	UC	UC	UC
AusGEM_01996	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	408	432	216	216	108	27	262	262	262	UC	UC	UC
AusGEM_01997	1	14	10	65	130	130	130	260	65	427	213	87	104	52	166	27	293	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01998	1	14	11	30	60	60	60	60	41	37	106	243	121	459	28	17	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_01999	1	2	8	10	10	12	55	63	1	38	60	559	279	279	558	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02000	1	8	87	21	35	71	71	71	223	111	194	194	199	762	190	213	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02001	1	4	13	41	20	31	62	177	17	223	81	15	57	89	334	50	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02002	1	14	10	65	130	130	130	260	65	222	24	690	690	43	31	63	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02003	1	14	10	65	130	130	130	260	65	222	256	125	125	100	54	1202	1202	601	601	300	300	150	150	150	UC	UC	UC	UC
AusGEM_02004	1	14	93	38	38	38	180	90	45	65	165	115	16	13	46	48	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02005	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	51	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02006	1	7	45	15	36	36	36	35	19	204	369	117	41	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02007	1	14	10	65	130	130	130	260	65	222	24	1331	332	166	136	149	719	392	392	392	392	392	392	392	196	196	196	UC
AusGEM_02009	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	145	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02010	1	2	8	10	10	12	55	63	60	20	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02011	1	6	25	70	140	140	70	149	149	18	23	43	101	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02012	1	14	11	28	56	7	34	68	32	19	253	277	69	974	974	974	974	974	974	974	974	974	974	974	974	487	121	UC
AusGEM_02013	1	2	8	4	53	26	37	8	77	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02014	1	14	11	28	56	7	34	68	32	19	253	277	69	974	974	974	974	974	974	974	974	974	974	974	974	487	121	UC
AusGEM_02015	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	40	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02016	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	408	432	216	216	108	27	262	262	262	UC	UC	UC
AusGEM_02017	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	145	197	197	197	197	197	197	197	197	24	UC	UC
AusGEM_02018	1	14	10	65	130	130	130	260	65	222	24	1331	332	166	136	149	719	392	392	392	392	392	392	392	196	196	196	UC
AusGEM_02019	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	145	197	197	197	197	197	197	197	197	24	UC	UC
AusGEM_02020	1	14	10	65	130	130	130	260	65	222	24	21	7	190	525	109	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02021	1	14	11	28	56	7	34	68	32	51	155	264	673	673	168	559	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02022	1	14	10	65	130	130	130	260	65	222	24	21	7	209	104	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02023	1	5	63	63	239	59	7	117	37	15	65	38	33	916	458	458	229	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02024	1	6	25	70	140	140	70	149	149	18	115	58	26	61	10	12	50	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02025	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	22	64	16	34	UC	UC	UC	UC	UC
AusGEM_02026	1	14	10	65	130	130	130	260	65	222	24	1331	332	166	136	149	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02027	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	67	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02028	1	8	35	35	141	70	35	499	249	249	124	106	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02030	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	4	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02031	1	8	111	55	55	13	33	98	78	215	141	76	97	429	429	4	1591	1591	1591	1591	1591	1591	795	397	397	198	12	UC
AusGEM_02032	1	8	111	55	55	13	33	98	78	215	141	76	97	429	429	4	1591	1591	1591	1591	1591	1591	795	397	397	198	12	UC
AusGEM_02033	1	6	25	70	140	140	70	149	149	18	115	58	26	124	4	10	879	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02035	1	7	48	48	24	149	74	509	254	63	246	246	246	492	492	123	148	492	492	246	246	246	246	246	246	UC	UC	UC
AusGEM_02036	1	7	48	48	24	149	74	509	254	63	246	246	246	492	492	123	148	492	492	246	246	246	246	246	246	UC	UC	UC
AusGEM_02037	1	14	10	65	130	130	130	260	65	222	24	215	164	139	139	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02038	1	14	93	38	38	38	180	90	45	65	165	115	16	13	559	1167	583	291	291	291	291	291	582	582	582	291	51	UC
AusGEM_02039	1	4	13	41	20	31	62	177	17	223	59	561	280	140	395	115	424	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02040	1	7	45	2	7	162	40	40	182	91	191	327	327	81	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02041	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	108	30	12	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02042	1	8	111	55	55	13	33	98	78	215	141	76	97	429	429	4	64	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02043	1	14	93	38	38	38	180	90	45	65	165	115	16	13	559	1167	583	291	291	291	291	291	582	582	582	291	51	UC
AusGEM_02044	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	237	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02045	1	8	111	55	55	13	33	98	78	6	26	77	755	755	193	154	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02046	1	14	93	38	38	38	180	90	45	65	165	115	16	116	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02047	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	446	877	877	877	877	877	877	877	877	877	438	UC
AusGEM_02048	1	4	13	41	20	31	62	177	17	223	81	153	19	357	178	39	853	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02049	1	4	13	41	20	31	62	177	17	223	81	15	57	89	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02050	1	4	13	41	20	31	62	177	17	223	81	15	57	28	504	504	63	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_02051	1	14	93	38	38	38	180	90	45	65	165	115	16	13	559	1167	583	291	291	291	291	291	582	582	582	291	UC	UC
AusGEM_02052	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	446	877	877	877	877	877	877	877	877	877	438	UC
AusGEM_02053	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	408	432	216	216	108	27	UC	UC	UC	UC	UC	UC
AUSMDU00003540	1	5	63	63	239	59	7	273	136	68	34	226	226	138	34	43	329	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00003549	1	5	63	63	239	59	7	117	37	15	65	282	371	11	120	131	785	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00003552	1	5	63	63	239	59	7	117	37	15	65	12	354	455	113	319	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00003572	1	7	48	48	24	149	74	88	166	41	49	628	314	314	157	647	114	490	122	104	104	52	198	49	412	206	UC	UC
AUSMDU00003579	1	7	45	77	299	299	299	18	13	56	128	311	311	132	1059	132	17	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00003583	1	14	11	30	60	60	60	60	41	448	448	99	227	451	63	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00004541	1	7	45	77	299	299	299	18	13	56	128	311	311	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00004542	1	8	111	55	55	13	33	98	78	215	141	76	97	19	502	502	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AUSMDU00004616	1	5	39	39	39	78	78	4	283	70	61	504	63	864	864	864	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
